time,AT,BE,BG,CH,CZ,DE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LV,NO,PT,RO,SE,SI,SK
4494,0.618770489,0.815563364,0.249524461,0.374619017,0.70330084,0.92931427,0.044845684,0.312641402,1.179275603,0.387124443,0.245278264,0.693349066,0.163683298,0.359558746,0.681388326,0.251820263,0.495810957,0.436618744,0.66341181,0.609011155,0.416484585,0.269063053
4495,0.614340747,0.815715824,0.449156878,0.381803088,0.333383471,0.926711928,0.053105252,0.307809132,1.185348746,0.393248188,0.276801555,0.63529524,0.161470465,0.368347903,0.691363502,0.250953809,0.489024192,0.419221419,0.666989529,0.605655259,0.542826959,0.272475363
4496,0.625142154,0.814788729,0.216392271,0.402180516,0.315875895,0.924328131,0.051248757,0.314314748,1.184085848,0.401152551,0.321183452,0.633520679,0.15834348,0.391498758,0.711989855,0.250905512,0.482438112,0.422830879,0.547616515,0.599192353,0.711136929,0.278192387
4497,0.628048113,0.81512334,0.202425237,0.452418403,0.3561923,0.923594335,0.051706661,0.296311549,1.191168149,0.41560438,0.367697691,0.650421044,0.158239559,0.395349679,0.670496391,0.25072814,0.475578158,0.424466087,0.589609187,0.600308921,0.893400254,0.279730846
4498,0.626727781,0.814574587,0.20620122,0.566048133,0.383399004,0.921210716,0.04906902,0.309802854,1.187609514,0.425077222,0.367457178,0.794131913,0.15854199,0.38517067,0.669897011,0.249125072,0.467332699,0.411920312,0.593345629,0.595401504,0.887413247,0.280050147
4499,0.628445231,0.813063452,0.192928137,0.62361751,0.383626708,0.921926162,0.051873563,0.290299938,1.192303384,0.43170784,0.359263121,0.716689126,0.171378208,0.398155076,0.67397364,0.250992319,0.466150955,0.449468757,0.527456183,0.595523998,0.861033809,0.302791629
4500,0.631952192,0.812417476,0.174833172,0.694943465,0.321001775,0.925578025,0.049714384,0.286375028,1.195422635,0.426993231,0.347080656,0.656670697,0.170761035,0.420654267,0.697238835,0.257971556,0.473467692,1.023739364,0.792597302,0.59338541,0.810273524,0.301059342
4501,0.624794255,0.811341266,0.171620615,0.75596768,2.921339181,0.925725465,0.059124987,0.325768964,1.187379801,0.494435715,0.326022534,0.83449715,0.171321843,0.409146858,0.678169755,0.264915003,0.47073906,0.661361962,0.678789785,0.592677593,0.728052082,0.318359994
4502,0.625915944,0.809741949,0.170629417,0.72661268,2.876079739,0.922843099,0.056122108,0.466641326,1.184120042,0.632206318,0.301395213,0.821315007,0.16885409,0.403250783,0.676398726,0.262436192,0.480608265,0.439007026,0.821383399,0.59409369,0.633898578,0.332788527
4503,0.638406634,0.808653967,0.178535814,0.686147414,1.004095825,0.922141647,0.042811049,0.54366135,1.192929015,0.642175273,0.256252061,0.734560393,0.185560446,0.399928142,0.697128053,0.261225351,0.479044958,0.430957215,0.630953055,0.600011361,0.463213187,0.31633144
4504,0.644433068,0.811052342,0.180355456,0.687771711,0.60143637,0.921074451,0.043280236,0.627781877,1.198191102,0.677299845,0.263075601,0.898962544,0.162314838,0.409212712,0.675324008,0.259195084,0.487133902,0.607190368,0.516927871,0.613351164,0.487714103,0.316531302
4505,0.65374715,0.809693606,0.189856882,0.572276061,0.516594775,0.92217032,0.042551852,0.56360278,1.173982521,0.613008933,0.2652718,0.658678714,0.160817182,0.400799133,0.674636906,0.262121181,0.478369258,0.425126996,0.490123594,0.637421164,0.499705607,0.349641818
4506,0.629739165,0.809693606,0.177464071,0.485381918,0.456621108,0.918573449,0.042247632,0.508808963,1.160875675,0.640120272,0.250351987,0.629377651,0.158571372,0.371438135,0.666658864,0.2654175,0.477040712,0.421336773,0.472472007,0.654434735,0.446122345,0.362535948
4507,0.620690083,0.809616807,0.173656485,0.44479883,0.420847455,0.915876332,0.042254694,0.318818811,1.156950744,0.545195745,0.24923595,0.64338954,0.158332066,0.380322017,0.663262506,0.260144898,0.465924793,0.437728575,0.416114612,0.617962148,0.437964329,0.346219002
4508,0.613096144,0.809616807,0.173164915,0.404494798,0.37712946,0.913901225,0.042247632,0.273634017,1.156291942,0.529901837,0.257999685,0.661748244,0.158189182,0.376241277,0.664054559,0.256852379,0.452488231,0.41838143,0.39055379,0.667647985,0.47149114,0.339033831
4509,0.615279826,0.809616807,0.172375792,0.394686952,0.356396143,0.914088368,0.042247632,0.281369319,1.157784093,0.483548694,0.235998729,0.635421984,0.158598549,0.370389813,0.666509243,0.254050892,0.454069046,0.419367534,0.406833765,0.647067653,0.388343027,0.336240886
4510,0.616101585,0.808238514,0.175668695,0.470664648,0.341348397,0.912853853,0.042247632,0.30951628,1.153146669,0.477679047,0.237263666,0.62327815,0.158637671,0.380085167,0.667730945,0.252496699,0.458302334,0.446858013,0.428657722,0.725920655,0.393109037,0.327210451
4511,0.614471911,0.808238514,0.172585746,0.467634513,0.315509898,0.913706231,0.042221295,0.403810111,1.152430939,0.472741909,0.235466044,0.627589472,0.158176449,0.37737547,0.669769388,0.254326789,0.465442881,0.48040029,0.399719621,0.767780566,0.386336838,0.331247704
4512,0.604133171,0.808238514,0.170769325,0.476776133,0.316452961,0.913094042,0.042221295,0.346794135,1.148687032,0.509204084,0.23487145,0.624438563,0.158168118,0.35940907,0.678302809,0.256579998,0.477745485,0.501758203,0.423359416,0.781642082,0.388056345,0.307875591
4513,0.60174249,0.806873833,0.169624413,0.500893468,0.314796074,0.911875177,0.042359193,0.326324089,1.148560369,0.544459855,0.237244486,0.711990796,0.157937637,0.362326738,0.697295525,0.258939913,0.504653963,0.543675679,0.384605997,0.832894008,0.393734495,0.287712588
4514,0.603544351,0.806856981,0.169625751,0.46208865,0.312909039,0.911793978,0.042359193,0.334038498,1.147530178,0.499064049,0.237917478,0.797751049,0.157729145,0.359034679,0.711206122,0.257808091,0.501947564,0.551290642,0.396154895,0.771107297,0.396166212,0.283865892
4515,0.60465403,0.806928017,0.169657879,0.425566244,0.345903819,0.913198371,0.04240735,0.327446207,1.144543227,0.537721825,0.238574516,0.700397847,0.15749555,0.369546395,0.720692771,0.256291307,0.497556852,0.481307692,0.374205895,0.737919338,0.40025378,0.283225438
4516,0.606401062,0.805948859,0.169838021,0.429557386,0.325587368,0.911127924,0.04240735,0.314128791,1.142589155,0.565865541,0.27846536,0.666381188,0.157779231,0.363725331,0.720902274,0.250926979,0.500564256,0.496488338,0.361734626,0.70109644,0.552863729,0.290030668
4517,0.61405114,0.805913591,0.171219277,0.418588188,0.312771834,0.910832828,0.042241884,0.319675357,1.143325808,0.530988543,0.355804507,0.641020473,0.166128616,0.385044498,0.719532684,0.250653648,0.49562794,0.491953548,0.360965165,0.659008182,0.849629887,0.287399573
4518,0.630315449,0.805913591,0.17036975,0.432902078,0.310580313,0.910900853,0.042241884,0.312516955,1.145975041,0.501109885,0.399032628,0.639337111,0.179555655,0.429623583,0.741232331,0.25089482,0.48709505,0.447835772,0.387445517,0.626884778,1.015707672,0.284499467
4519,0.638849229,0.804640403,0.170009622,0.463013746,0.310798399,0.909733367,0.042003481,0.326816834,1.153226483,0.46451528,0.437846326,0.634907105,0.186062532,0.388292786,0.789605485,0.254202154,0.474311916,0.458407656,0.378205566,0.59934199,1.16299019,0.282760934
4520,0.659292623,0.804632914,0.171911452,0.493277221,0.356043346,0.9098297,0.042003481,0.343058972,1.156140042,0.522564226,0.443087939,0.633164838,0.184180488,0.417096389,0.769980426,0.25846047,0.458704374,0.547467527,0.37557586,0.591220374,1.184006362,0.285829978
4521,0.694667595,0.804527005,0.173727251,0.562859554,0.339483865,0.914883027,0.041999528,0.334412996,1.152190029,0.443480139,0.441159036,0.63364537,0.177275807,0.444753452,0.732547967,0.255331271,0.456585522,0.474501278,0.375720283,0.586006409,1.178164864,0.289430898
4522,0.747568827,0.804184613,0.172351134,0.604923032,0.389306557,0.919250666,0.041989908,0.298616343,1.158295371,0.449150144,0.484731921,0.647936736,0.182915382,0.517044603,0.738324063,0.256087993,0.459932136,0.584433406,0.479120118,0.582084448,1.345975073,0.303726469
4523,0.718871522,0.803340242,0.17139034,0.771670926,0.404053386,0.927156391,0.041941435,0.275502532,1.151298025,0.478854147,0.441278676,0.655573806,0.223203404,0.711613784,0.72577078,0.259507798,0.469571432,0.575384163,0.525321986,0.57576076,1.180818205,0.288850662
4524,0.786736162,0.804425142,0.172252189,1.056778821,0.326466128,0.937519125,0.041933995,0.273435173,1.157484563,0.491786163,0.411653516,0.760887209,0.20100603,1.16235349,0.696155176,0.26254042,0.463527403,0.509856938,0.443056583,0.581434237,1.063776232,0.290429233
4525,1.101521019,0.808284621,0.173997177,0.926621075,0.344130858,1.036547347,0.041924454,0.341028565,1.153231977,0.562771158,0.377213457,0.698027807,0.186310551,1.09073459,0.708218805,0.268162799,0.471030849,0.530503843,0.408325233,0.595475647,0.927910474,0.287277078
4526,1.544107359,0.803661265,0.175933741,0.75153693,0.377806237,1.026437508,0.042022944,0.497178295,1.194392423,0.727890096,0.339768181,0.665095212,0.16839098,0.827026422,0.75933022,0.269710665,0.47503278,0.484296848,0.417190261,0.598410788,0.772487916,0.291424084
4527,1.329033474,0.801654637,0.17627401,0.819166941,0.4420272,0.941484766,0.041822682,0.482573783,1.161903719,0.553699017,0.290041187,0.6692427,0.165592399,0.703218295,0.738078536,0.269824839,0.484435261,0.465366537,0.386633335,0.586139061,0.60588316,0.293307383
4528,1.18432201,0.801216945,0.178072764,0.826474983,0.532295259,0.926114448,0.041792487,0.457492128,1.140182093,0.504464157,0.270124632,0.649459321,0.164976442,0.667262158,0.71021775,0.267825731,0.481418168,0.455412005,0.382549683,0.584586194,0.53810689,0.295861069
4529,0.785982818,0.799029215,0.176643274,0.717276451,0.734122628,0.913507983,0.042004935,0.48389217,1.137278945,0.459139059,0.241470583,0.64691794,0.162151466,0.527434155,0.716608793,0.265132783,0.489819761,0.442547713,0.385309773,0.584451883,0.437020968,0.367335472
4530,0.672578821,0.801180606,0.233522521,0.616883142,0.599469381,0.907277639,0.041777868,0.30733442,1.134926862,0.453272189,0.260364892,0.647122623,0.162846922,0.412642112,0.733566392,0.260804473,0.481688045,0.430656394,0.393038562,0.584017646,0.500010263,0.553551296
4531,0.609083755,0.799734464,0.172880107,0.444956339,0.481138049,0.907370119,0.04172448,0.275744534,1.133831136,0.439183966,0.255831372,0.663689838,0.169376519,0.354105482,0.714878329,0.258394914,0.496406905,0.418664936,0.423934785,0.591854024,0.475984052,0.687785755
4532,0.625586273,0.799315259,0.172325386,0.404517717,0.569449978,0.913063436,0.041525388,0.286702627,1.130242273,0.489032846,0.251375421,0.654344327,0.165428762,0.341328485,0.708571537,0.256366978,0.486538872,0.50036348,0.411943651,0.581527624,0.464488075,0.47703803
4533,0.685870872,0.799275383,0.170518725,0.398602869,0.572294433,0.968077864,0.041515393,0.312287065,1.129742871,0.503425128,0.247377491,0.6684106,0.160365177,0.3562203,0.705731035,0.253297829,0.472757205,0.437335537,0.419700595,0.579290539,0.466031683,0.495244388
4534,0.719935087,0.799607066,0.16989977,0.415298375,0.62647979,1.036419391,0.041555456,0.367966556,1.127445434,0.48245668,0.246992102,0.633521635,0.158386264,0.351918602,0.731398433,0.249872069,0.471126421,0.460082778,0.404388459,0.578368139,0.456900881,0.404460133
4535,0.683593003,0.798638461,0.167569061,0.391350708,0.516418068,0.960539941,0.041555456,0.285481085,1.125457457,0.465700033,0.257470841,0.638845769,0.15740389,0.349004236,2.269917045,0.248157184,0.472613251,0.444415692,0.377097136,0.577315077,0.483317795,0.38371939
4536,0.657401414,0.798638461,0.167559311,0.377762631,0.462220936,0.932094315,0.041549234,0.276522147,1.124817972,0.477261775,0.241995429,0.63943193,0.157560263,0.341966905,2.720273175,0.248909982,0.481085971,0.42567926,0.381455627,0.574446398,0.424418523,0.357214005
4537,0.634172229,0.797731958,0.16748163,0.369784439,0.369116038,0.944878584,0.041549234,0.392677049,1.122867294,0.449459003,0.250513393,0.646472942,0.158094461,0.338880546,1.19654978,0.250672064,0.503832236,0.438725386,0.37830392,0.583427457,0.457232393,0.362490023
4538,0.616278895,0.797749112,0.16763879,0.367870353,0.326751006,0.922334583,0.041528397,0.31138606,1.12368667,0.43533261,0.25910035,0.671864211,0.156845853,0.338432262,0.731783139,0.252746277,0.514349811,0.464603231,0.377352998,0.573834812,0.489824267,0.339753454
4539,0.610875528,0.797740411,0.166896607,0.368268522,0.320152395,0.905266624,0.041455257,0.256136229,1.129780103,0.41258964,0.28166955,0.735865082,0.157284526,0.338594141,0.722022575,0.257149581,0.5311218,0.54169569,0.372097168,0.572742637,0.576146328,0.284426944
4540,0.612564426,0.795725838,0.16693974,0.368610035,0.325868334,0.900726827,0.041430487,0.258630714,1.13186891,0.390472329,0.329838016,0.928282135,0.158416721,0.338304044,0.72454281,0.254771301,0.549138276,0.509664685,0.374973526,0.569481926,0.75990901,0.274729393
4541,0.61750443,0.795715911,0.167234497,0.368668374,0.323692549,0.901133822,0.041430487,0.243691269,1.128283442,0.394571113,0.372164656,0.809038953,0.158433025,0.342236155,0.739359597,0.252971208,0.552024611,0.472029454,0.372957892,0.577033534,0.921711752,0.272556389
4542,0.623568645,0.795670078,0.16768007,0.36818705,0.325492632,0.908588297,0.04142971,0.257922174,1.126319845,0.380380632,0.428041825,0.76694382,0.179486133,0.341322734,0.834971545,0.254051951,0.543945539,0.50729311,0.365670796,0.578309656,1.1354011,0.28146901
4543,0.673279748,0.795229722,0.16952106,0.37535212,0.331026624,0.991916812,0.041370694,0.252682503,1.130717892,0.383616452,0.502346196,0.787022306,0.220716494,0.344204171,0.98812854,0.269744543,0.547847793,0.467000857,0.367979471,0.619308708,1.420613364,0.276130696
4544,0.638763833,0.795683079,0.169598032,0.382946408,0.348361589,0.930799952,0.041337956,0.245782223,1.130754644,0.391285346,0.465799768,0.798033566,0.210749703,0.346852835,0.840469596,0.262309066,0.512393217,0.488051387,0.398385101,0.589929698,1.273386241,0.28266968
4545,0.67405619,0.794564445,0.16954437,0.38641009,0.345067432,0.974737702,0.040887631,0.238651963,1.132291014,0.414066491,0.651387513,0.84860992,0.189537605,0.353999718,0.797334256,0.25588887,0.519557533,0.484696233,0.380826215,0.584076705,1.937470444,0.302655039
4546,0.658306676,0.79369809,0.16833088,0.454319482,0.389471551,0.96849105,0.040499276,0.229544243,1.133973257,0.459038933,0.572579317,0.904938772,0.161343847,0.358028008,0.715308712,0.250953285,0.530469635,0.490688894,0.369801144,0.583965105,1.636968422,0.313515333
4547,0.662402566,0.795149859,0.168928768,0.573527581,0.320226941,0.979338605,0.039248549,0.251026475,1.135698242,0.508238659,0.498808366,0.77969522,0.159570939,0.436797567,0.682981736,0.260394305,0.509115011,0.482802032,0.393734019,0.582383829,1.378825926,0.335071816
4548,0.64254586,0.792961671,0.168350264,0.628198921,0.311943012,0.931292599,0.040522473,0.27991716,1.13614216,0.486214313,0.449270555,0.723280524,0.159528279,0.417083508,0.699208376,0.256662789,0.540208825,0.478667939,0.413709686,0.574641421,1.210104096,0.323510843
4549,0.647764752,0.791551581,0.170257434,0.656857796,0.309979027,0.928157295,0.040995994,0.302930882,1.134280008,0.475046835,0.420216168,0.667183001,0.158339496,0.42313512,0.723822569,0.257983848,0.516081965,0.433306119,0.464044226,0.580571972,1.109105891,0.308016699
4550,0.627872832,0.791409381,0.175099686,0.664317154,0.352607657,0.903667811,0.040630734,0.287421555,1.128590141,0.455842599,0.371108728,0.817177321,0.156772059,0.395298561,0.692391041,0.257900802,0.541235146,0.404846856,0.479364284,0.596101878,0.999138301,0.286468226
4551,0.612628676,0.792666999,0.1708699,0.651185852,0.352364941,0.896169841,0.039714447,0.274341992,1.124146455,0.448810646,0.372667445,0.924214405,0.157772074,0.412458058,0.679423488,0.256731422,0.500783368,0.461293384,0.505879606,0.598218469,0.977288474,0.284190359
4552,0.608941182,0.792449451,0.179898297,0.601911049,0.321582994,0.895392853,0.039714447,0.243915133,1.123799643,0.434162073,0.404733425,0.801134038,0.159092586,0.378039915,0.674505399,0.256578189,0.486169843,0.452001282,0.470607008,0.583471491,1.140041233,0.304826434
4553,0.606803296,0.792097153,0.17159221,0.555759953,0.31447597,0.889886543,0.040095581,0.235653093,1.120575303,0.419743142,0.374255748,0.922455695,0.157740687,0.383659093,0.675400019,0.255914756,0.463889789,0.492929446,0.533963912,0.576268893,0.915871139,0.302819679
4554,0.59803075,0.788394434,0.167112172,0.498722535,0.313258248,0.888566454,0.040526606,0.226337575,1.116595157,0.448403084,0.327818288,0.744312918,0.156230793,0.346901795,0.685923879,0.254755121,0.456815531,0.468668874,0.666360762,0.572780808,0.757687799,0.319205991
4555,0.595063082,0.78932744,0.168749162,0.445984398,0.312289579,0.882965427,0.041020148,0.244508713,1.1177009,0.417355987,0.32909977,0.676458301,0.157126684,0.41136892,0.687671152,0.254560909,0.448838581,0.603354892,0.521682668,0.56992849,0.764818412,0.331797754
4556,0.606652256,0.789286173,0.169327174,0.42340285,0.312250804,0.880924033,0.041013666,0.261974625,1.117579009,0.408986236,0.335265232,0.700608747,0.15603593,0.369863287,0.689677941,0.254574691,0.444853645,0.736810563,0.578063564,0.570767633,0.788785468,0.341554321
4557,0.597611608,0.788875205,0.16651356,0.4023496,0.311769262,0.880818345,0.040965087,0.300719011,1.117769835,0.399047723,0.307630509,0.674021002,0.154792435,0.346747047,0.685315056,0.252742119,0.449291731,0.513779039,0.51731178,0.567872595,0.684290366,0.323711619
4558,0.593662912,0.788171523,0.165508143,0.379331474,0.31240361,0.894814414,0.040512196,0.302760397,1.116006648,0.389373705,0.293902247,0.744967569,0.1560595,0.374514872,0.686697384,0.253400489,0.452155389,0.60542611,0.479229994,0.567696811,0.629236499,0.360609793
4559,0.587451953,0.788105427,0.166068506,0.384051321,0.311412344,0.889613904,0.040574128,0.392358461,1.116653413,0.381037746,0.285488805,0.742748826,0.155635403,0.401922987,0.674145317,0.256526366,0.454662591,0.58913745,0.428423296,0.574538391,0.597124441,0.303917399
